#curie_map:
#  CHMO: http://purl.obolibrary.org/obo/CHMO_
#  WIKIDATA: https://www.wikidata.org/wiki/
#mapping_set_id: https://github.com/NFDI4Chem/rsc-cmo/blob/Add-definition-sources-and-mappings/src/mappings/wikidata-mappings.tsv
#mapping_set_version:	1.0
#mapping_set_title: Mapping CHMO to Wikidata
#mapping_set_description: This file contains the mappings between the Chemical Methods Ontology (CHMO) and Wikidata. These mappings were manually created/curated by Ambika Gupta and reviewed by Philip Strömert & Colin Batchelor. The intended use case of this mapping set is the data integration of RDF knowledge graphs (KGs) that use Wikidata and are to be transformed into RDF KGs that use CHMO or vice versa.
#creator_id:
#	- https://orcid.org/0009-0009-1663-1003
#	- https://orcid.org/0000-0002-1595-3213
#	- https://orcid.org/0000-0001-5985-7429
#subject_source:	http://purl.obolibrary.org/obo/chmo.owl
#subject_source_version:
#object_source:	https://www.wikidata.org/wiki
#mapping_provider: http://purl.obolibrary.org/obo/chmo.owl
#mapping_date: 08-2025
#issue_tracker:
#license: https://creativecommons.org/publicdomain/zero/1.0/
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	author_id	confidence	comment
CHMO:0002797	dosimeter	skos:exactMatch	Q303665	dosimeter	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002800	muffle furnace	skos:exactMatch	Q1064870	muffle furnace	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002897	polarimeter	skos:exactMatch	Q693545	polarimeter	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000800	spectrum	skos:exactMatch	Q654182	spectrum	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001959	visible spectrum	skos:exactMatch	Q76299	visible spectrum	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000815	fluorescence spectrum	skos:exactMatch	Q1434202	fluorescence spectrum	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002689	Nyquist plot	skos:exactMatch	Q1333343	Nyquist plot	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001992	adsorption-desorption isotherm	skos:exactMatch	Q29073802	adsorption isotherm	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002502	Tauc plot	skos:exactMatch	Q7688655	Tauc plot	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002643	Ragone plot	skos:exactMatch	Q2127342	Ragone chart	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001103	recorded image	skos:exactMatch	Q478798	image	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001824	micrograph	skos:exactMatch	Q124816516	micrograph	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001800	electron micrograph	skos:exactMatch	Q124816503	electron micrograph	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001801	scanning electron micrograph	skos:exactMatch	Q124816510	scanning electron micrograph	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001802	transmission electron micrograph	skos:exactMatch	Q124816511	transmission electron micrograph	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002803	figure of merit	skos:exactMatch	Q3676605	figure of merit	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002849	repeatability standard deviation	skos:exactMatch	Q114345272	repeatability standard deviation	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002850	reproducibility standard deviation	skos:exactMatch	Q114315969	reproducibility standard deviation	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002902	Faraday efficiency	skos:exactMatch	Q4129894	Faraday efficiency	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002845	waste management	skos:exactMatch	Q180388	waste management	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002911	magic angle spinning	skos:exactMatch	Q1884060	magic angle spinning	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000001	colorimetry	skos:exactMatch	Q2497892	colorimetry	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
